DialogId,LineId,PortraitType,PortraitArgs,CustomAvatarId,AvatarReactionType,MSWAvatarFaceAccRUID,EffectRUID,EffectSoundRUID,IsPhoneCall,UseMaterialId,NameKey,ContentKey,ChildIds,ChildContentKeys,SoundRuid
Stage075,Stage075_19,CustomAvatar,,10001,Hum,,,,,,DialogName6,DialogContentsStage075_19,Stage075_20,,
Stage075,Stage075_20,Sprite,941e4b0eecd04bdeab3d83fb9041b4b3,,,,,,,,NPCNameSimia,DialogContentsStage075_20,Stage075_21,,
Stage075,Stage075_21,MSWAvatar,,,Bewildered,,,,,,DialogName3,DialogContentsStage075_21,Stage075_22,,
Stage075,Stage075_22,MSWAvatar,,,Hit,,,,,,DialogName3,DialogContentsStage075_22,Stage075_23,,
Stage075,Stage075_23,CustomAvatar,,10001,Troubled,,,,,,DialogName6,DialogContentsStage075_23,Stage075_24,,
Stage075,Stage075_24,MSWAvatar,,,Idle,,,,,,DialogName3,DialogContentsStage075_24,Stage075_25,,
Stage075,Stage075_25,MSWAvatar,,,Idle,,,,,,DialogName3,DialogContentsStage075_25,,,
Stage076,Stage076_1,MSWAvatar,,,Idle,e7a5810cc65d4590b2e26b87e398eb77,,,,,DialogName3,DialogContentsStage076_1,Stage076_2,,
Stage076,Stage076_2,CustomAvatar,,10004,Smile,,,,,,DialogName21,DialogContentsStage076_2,Stage076_3,,
Stage076,Stage076_3,Sprite,6cd4e9047c6a4c998b84e10013a4fdda,,,,,,,,NPCNameLyon,DialogContentsStage076_3,Stage076_4,,
Stage076,Stage076_4,CustomAvatar,,10009,Smile,,,,,,DialogName27,DialogContentsStage076_4,Stage076_5,,
Stage076,Stage076_5,CustomAvatar,,10008,Smile,,,,,,DialogName26,DialogContentsStage076_5,Stage076_6,,
Stage076,Stage076_6,MSWAvatar,,,Idle,e7a5810cc65d4590b2e26b87e398eb77,,,,,DialogName3,DialogContentsStage076_6,Stage076_7,,
Stage076,Stage076_7,MSWAvatar,,,Cheers,e7a5810cc65d4590b2e26b87e398eb77,,,,,DialogName3,DialogContentsStage076_7,Stage076_8,,
Stage076,Stage076_8,MSWAvatar,,,Angry,,ff69b13fc3ec4471a419bc3ea20f0bac,dbb1aa83b0ef4ee38356ba227bd1c616,,,DialogName3,DialogContentsStage076_8,Stage076_9,,
Stage076,Stage076_9,CustomAvatar,,10008,Idle,,,,,,DialogName26,DialogContentsStage076_9,Stage076_10,,
Stage076,Stage076_10,CustomAvatar,,10008,Idle,,,,,,DialogName26,DialogContentsStage076_10,Stage076_11,,
Stage076,Stage076_11,MSWAvatar,,,Angry,,,,,,DialogName3,DialogContentsStage076_11,Stage076_12,,
Stage076,Stage076_12,CustomAvatar,,10008,Idle,,,,,,DialogName26,DialogContentsStage076_12,Stage076_13,,
Stage076,Stage076_13,MSWAvatar,,,Bewildered,,,,,,DialogName3,DialogContentsStage076_13,Stage076_14,,
Stage076,Stage076_14,CustomAvatar,,10008,Idle,,,,,,DialogName26,DialogContentsStage076_14,Stage076_15,,
Stage076,Stage076_15,MSWAvatar,,,Bewildered,,,,,,DialogName3,DialogContentsStage076_15,Stage076_16,,
Stage076,Stage076_16,CustomAvatar,,10008,Idle,,,,,,DialogName26,DialogContentsStage076_16,Stage076_17,,
Stage076,Stage076_17,CustomAvatar,,10007,Idle,,ff69b13fc3ec4471a419bc3ea20f0bac,dbb1aa83b0ef4ee38356ba227bd1c616,,,DialogName26,DialogContentsStage076_17,Stage076_18,,
Stage076,Stage076_18,CustomAvatar,,10007,Idle,,,,,,DialogName26,DialogContentsStage076_18,Stage076_19,,
Stage076,Stage076_19,MSWAvatar,,,Cry,,,,,,DialogName3,DialogContentsStage076_19,Stage076_20,,
Stage076,Stage076_20,CustomAvatar,,10007,Wink,,,,,,DialogName26,DialogContentsStage076_20,Stage076_21,,
Stage076,Stage076_21,MSWAvatar,,,Smile,,,,,,DialogName3,DialogContentsStage076_21,Stage076_22,,
Stage076,Stage076_22,CustomAvatar,,10007,Wink,,,,,,DialogName26,DialogContentsStage076_22,Stage076_23,,
Stage076,Stage076_23,MSWAvatar,,,Idle,,,,,,DialogName3,DialogContentsStage076_23,Stage076_24,,
Stage076,Stage076_24,MSWAvatar,,,Troubled,,,,,,DialogName3,DialogContentsStage076_24,Stage076_25,,
Stage076,Stage076_25,CustomAvatar,,10001,Wink,,,,,,DialogName6,DialogContentsStage076_25,Stage076_26,,
Stage076,Stage076_26,MSWAvatar,,,Troubled,,,,,,DialogName3,DialogContentsStage076_26,,,
Stage080,Stage080_1,MSWAvatar,,,Wink,e03fba17e86845b3b7dbe2b0c2f696d4,,,,,DialogName3,DialogContentsStage080_1,Stage080_2,,
Stage080,Stage080_2,MSWAvatar,,,Idle,e03fba17e86845b3b7dbe2b0c2f696d4,,,,,DialogName3,DialogContentsStage080_2,Stage080_3,,
Stage080,Stage080_3,MSWAvatar,,,Idle,e03fba17e86845b3b7dbe2b0c2f696d4,,,,,DialogName3,DialogContentsStage080_3,Stage080_4,,
Stage080,Stage080_4,MSWAvatar,,,Idle,e03fba17e86845b3b7dbe2b0c2f696d4,,,,,DialogName3,DialogContentsStage080_4,Stage080_5,,
Stage080,Stage080_5,CustomAvatar,,10004,Idle,,,,,,DialogName21,DialogContentsStage080_5,Stage080_6,,
Stage080,Stage080_6,CustomAvatar,,10001,Troubled,,,,,,DialogName6,DialogContentsStage080_6,Stage080_7,,
Stage080,Stage080_7,MSWAvatar,,,Stunned,e03fba17e86845b3b7dbe2b0c2f696d4,,,,,DialogName3,DialogContentsStage080_7,Stage080_8,,
Stage080,Stage080_8,CustomAvatar,,10001,Hum,,,,,,DialogName6,DialogContentsStage080_8,Stage080_9,,
Stage080,Stage080_9,MSWAvatar,,,Hit,e03fba17e86845b3b7dbe2b0c2f696d4,,,,,DialogName3,DialogContentsStage080_9,Stage080_10,,
Stage080,Stage080_10,CustomAvatar,,10001,Hit,,,,,,DialogName6,DialogContentsStage080_10,Stage080_11,,
Stage080,Stage080_11,CustomAvatar,,10004,Smile,,,,,,DialogName21,DialogContentsStage080_11,Stage080_12,,
Stage080,Stage080_12,CustomAvatar,,10001,Troubled,,,,,,DialogName6,DialogContentsStage080_12,Stage080_13,,
Stage080,Stage080_13,MSWAvatar,,,Cheers,e03fba17e86845b3b7dbe2b0c2f696d4,,,,,DialogName3,DialogContentsStage080_13,Stage080_14,,
Stage080,Stage080_14,MSWAvatar,,,Cheers,,ff69b13fc3ec4471a419bc3ea20f0bac,dbb1aa83b0ef4ee38356ba227bd1c616,,,DialogName3,DialogContentsStage080_14,Stage080_15,,
Stage080,Stage080_15,MSWAvatar,,,Glitter,,,,,,DialogName3,DialogContentsStage080_15,Stage080_16,,
Stage080,Stage080_16,CustomAvatar,,10001,Idle,,,,,,DialogName6,DialogContentsStage080_16,Stage080_17,,
Stage080,Stage080_17,MSWAvatar,,,Wink,,,,,,DialogName3,DialogContentsStage080_17,Stage080_18,,
Stage080,Stage080_18,CustomAvatar,,10001,Idle,,,,,,DialogName6,DialogContentsStage080_18,Stage080_19,,
Stage080,Stage080_19,MSWAvatar,,,Cheers,,,,,,DialogName3,DialogContentsStage080_19,Stage080_20,,
Stage080,Stage080_20,CustomAvatar,,10001,Idle,,,,,,DialogName6,DialogContentsStage080_20,Stage080_21,,
Stage080,Stage080_21,CustomAvatar,,10001,Troubled,,,,,,DialogName6,DialogContentsStage080_21,,,
Stage081,Stage081_1,CustomAvatar,,10003,Wink,,,,,,DialogName23,DialogContentsStage081_1,Stage081_2,,
Stage081,Stage081_2,MSWAvatar,,,,,,,,,DialogName3,DialogContentsStage081_2,Stage081_3,,
Stage081,Stage081_3,CustomAvatar,,10003,Idle,,,,,,DialogName23,DialogContentsStage081_3,Stage081_4,,
Stage081,Stage081_4,CustomAvatar,,10001,Idle,,,,,,DialogName6,DialogContentsStage081_4,Stage081_5,,
Stage081,Stage081_5,CustomAvatar,,10003,Angry,,,,,,DialogName23,DialogContentsStage081_5,Stage081_6,,
Stage081,Stage081_6,MSWAvatar,,,Smile,,,,,,DialogName3,DialogContentsStage081_6,Stage081_7,,
Stage081,Stage081_7,CustomAvatar,,10003,Wink,,,,,,DialogName23,DialogContentsStage081_7,Stage081_8,,
Stage081,Stage081_8,CustomAvatar,,10006,Idle,,,,,,DialogName29,DialogContentsStage081_8,Stage081_9,,
Stage081,Stage081_9,MSWAvatar,,,Glitter,,,,,,DialogName3,DialogContentsStage081_9,Stage081_10,,
Stage081,Stage081_10,CustomAvatar,,10001,Troubled,,,,,,DialogName6,DialogContentsStage081_10,Stage081_11,,
Stage081,Stage081_11,MSWAvatar,,,Angry,,,,,,DialogName3,DialogContentsStage081_11,Stage081_12,,
Stage081,Stage081_12,CustomAvatar,,10001,Troubled,,,,,,DialogName6,DialogContentsStage081_12,Stage081_13,,
Stage081,Stage081_13,MSWAvatar,,,Shine,,,,,,DialogName3,DialogContentsStage081_13,Stage081_14,,
Stage081,Stage081_14,CustomAvatar,,10003,Idle,,,,,,DialogName23,DialogContentsStage081_14,Stage081_15,,
Stage081,Stage081_15,MSWAvatar,,,Angry,,,,,,DialogName3,DialogContentsStage081_15,Stage081_16,,
Stage081,Stage081_16,MSWAvatar,,,Idle,,,,,,DialogName3,DialogContentsStage081_16,Stage081_17,,
Stage081,Stage081_17,MSWAvatar,,,Shine,,,,,,DialogName3,DialogContentsStage081_17,Stage081_18,,
Stage081,Stage081_18,MSWAvatar,,,Glitter,,,,,,DialogName3,DialogContentsStage081_18,Stage081_19,,
Stage081,Stage081_19,CustomAvatar,,10001,Troubled,,,,,,DialogName6,DialogContentsStage081_19,Stage081_20,,
Stage081,Stage081_20,MSWAvatar,,,Glitter,,,,,,DialogName3,DialogContentsStage081_20,Stage081_21,,
Stage081,Stage081_21,CustomAvatar,,10006,Idle,,,,,,DialogName29,DialogContentsStage081_21,Stage081_22,,
Stage081,Stage081_22,MSWAvatar,,,Smile,,,,,,DialogName3,DialogContentsStage081_22,Stage081_23,,
Stage081,Stage081_23,CustomAvatar,,10006,Hit,,,,,,DialogName29,DialogContentsStage081_23,Stage081_24,,
Stage081,Stage081_24,MSWAvatar,,,Pain,,,,,,DialogName3,DialogContentsStage081_24,Stage081_25,,
Stage081,Stage081_25,CustomAvatar,,10006,Wink,,,,,,DialogName29,DialogContentsStage081_25,Stage081_26,,
Stage081,Stage081_26,MSWAvatar,,,Glitter,,,,,,DialogName3,DialogContentsStage081_26,Stage081_27,,
Stage081,Stage081_27,CustomAvatar,,10006,Idle,,,,,,DialogName29,DialogContentsStage081_27,Stage081_28,,
Stage081,Stage081_28,MSWAvatar,,,Shine,,,,,,DialogName3,DialogContentsStage081_28,Stage081_29,,
Stage081,Stage081_29,CustomAvatar,,10006,Idle,,,,,,DialogName29,DialogContentsStage081_29,Stage081_30,,
Stage081,Stage081_30,MSWAvatar,,,Idle,,,,,,DialogName3,DialogContentsStage081_30,Stage081_31,,
Stage081,Stage081_31,CustomAvatar,,10003,Idle,,,,,,DialogName23,DialogContentsStage081_31,Stage081_32,,
Stage081,Stage081_32,CustomAvatar,,10006,Idle,,,,,,DialogName29,DialogContentsStage081_32,Stage081_33,,
Stage081,Stage081_33,CustomAvatar,,10003,Wink,,,,,,DialogName23,DialogContentsStage081_33,Stage081_34,,
Stage081,Stage081_34,MSWAvatar,,,Cry,,,,,,DialogName3,DialogContentsStage081_34,Stage081_35,,
Stage081,Stage081_35,CustomAvatar,,10003,Angry,,,,,,DialogName23,DialogContentsStage081_35,,,
Stage082,Stage082_1,MSWAvatar,,,Glitter,,,,,,DialogName3,DialogContentsStage082_1,Stage082_2,,
Stage082,Stage082_2,CustomAvatar,,10003,Hit,,,,,,DialogName23,DialogContentsStage082_2,Stage082_3,,
Stage082,Stage082_3,CustomAvatar,,10005,Idle,,,,,,DialogName29,DialogContentsStage082_3,Stage082_4,,
Stage082,Stage082_4,MSWAvatar,,,Oops,,,,,,DialogName3,DialogContentsStage082_4,Stage082_5,,
Stage082,Stage082_5,MSWAvatar,,,Shine,,,,,,DialogName3,DialogContentsStage082_5,Stage082_6,,
Stage082,Stage082_6,CustomAvatar,,10005,Idle,,,,,,DialogName29,DialogContentsStage082_6,Stage082_7,,
Stage082,Stage082_7,MSWAvatar,,,Bewildered,,,,,,DialogName3,DialogContentsStage082_7,Stage082_8,,
Stage082,Stage082_8,CustomAvatar,,10005,Hit,,,,,,DialogName29,DialogContentsStage082_8,Stage082_9,,
Stage082,Stage082_9,CustomAvatar,,10005,Idle,,,,,,DialogName29,DialogContentsStage082_9,Stage082_10,,
Stage082,Stage082_10,MSWAvatar,,,Bewildered,,,,,,DialogName3,DialogContentsStage082_10,Stage082_11,,
Stage082,Stage082_11,CustomAvatar,,10005,Idle,,,,,,DialogName29,DialogContentsStage082_11,Stage082_12,,
Stage082,Stage082_12,Sprite,88501525816146bca46296097f1c7618,,,,,,,,NPCNameSimia,DialogContentsStage082_12,Stage082_13,,
Stage082,Stage082_13,MSWAvatar,,,Idle,,,,,,DialogName3,DialogContentsStage082_13,Stage082_14,,
Stage082,Stage082_14,MSWAvatar,,,Idle,,,,,,DialogName3,DialogContentsStage082_14,,,
Stage083,Stage083_1,MSWAvatar,,,Hum,,,,,,DialogName3,DialogContentsStage083_1,Stage083_2,,
Stage083,Stage083_2,MSWAvatar,,,Troubled,,,,,,DialogName3,DialogContentsStage083_2,Stage083_3,,
Stage083,Stage083_3,MSWAvatar,,,Hum,,,,,,DialogName3,DialogContentsStage083_3,Stage083_4,,
Stage083,Stage083_4,CustomAvatar,,10001,Idle,,,,,,DialogName6,DialogContentsStage083_4,Stage083_5,,
Stage083,Stage083_5,MSWAvatar,,,Hum,,,,,,DialogName3,DialogContentsStage083_5,Stage083_6,,
Stage083,Stage083_6,CustomAvatar,,10001,Hit,,,,,,DialogName6,DialogContentsStage083_6,Stage083_7,,
Stage083,Stage083_7,MSWAvatar,,,Hit,,,,,,DialogName3,DialogContentsStage083_7,Stage083_8,,
Stage083,Stage083_8,CustomAvatar,,10001,Bewildered,,,,,,DialogName6,DialogContentsStage083_8,Stage083_9,,
Stage083,Stage083_9,Sprite,941e4b0eecd04bdeab3d83fb9041b4b3,,,,,,,,NPCNameSimia,DialogContentsStage083_9,Stage083_10,,
Stage083,Stage083_10,MSWAvatar,,,Hum,,,,,,DialogName3,DialogContentsStage083_10,Stage083_11,,
Stage083,Stage083_11,MSWAvatar,,,Troubled,,,,,,DialogName3,DialogContentsStage083_11,Stage083_12,,
Stage083,Stage083_12,CustomAvatar,,10001,Angry,,,,,,DialogName6,DialogContentsStage083_12,Stage083_13,,
Stage083,Stage083_13,Sprite,941e4b0eecd04bdeab3d83fb9041b4b3,,,,,,,,NPCNameSimia,DialogContentsStage083_13,Stage083_14,,
Stage083,Stage083_14,Sprite,88501525816146bca46296097f1c7618,,,,,,,,NPCNameSimia,DialogContentsStage083_14,Stage083_15,,
Stage083,Stage083_15,CustomAvatar,,10001,Hit,,,,,,DialogName6,DialogContentsStage083_15,Stage083_16,,
Stage083,Stage083_16,MSWAvatar,,,Hum,,,,,,DialogName3,DialogContentsStage083_16,Stage083_17,,
Stage083,Stage083_17,Anim,b9a27fbbdc3a4090b5eea5dd8336167e,,,,,,,,DialogName16,DialogContentsStage083_17,Stage083_18,,
Stage083,Stage083_18,CustomAvatar,,10001,Bewildered,,,,,,DialogName6,DialogContentsStage083_18,Stage083_19,,
Stage083,Stage083_19,MSWAvatar,,,Stunned,,,,,,DialogName3,DialogContentsStage083_19,Stage083_20,,
Stage083,Stage083_20,CustomAvatar,,10004,Idle,,,,,,DialogName21,DialogContentsStage083_20,Stage083_21,,
Stage083,Stage083_21,CustomAvatar,,10001,Smile,,,,,,DialogName6,DialogContentsStage083_21,Stage083_22,,
Stage083,Stage083_22,MSWAvatar,,,Troubled,,,,,,DialogName3,DialogContentsStage083_22,Stage083_23,,
Stage083,Stage083_23,CustomAvatar,,10001,Angry,,,,,,DialogName6,DialogContentsStage083_23,Stage083_24,,
Stage083,Stage083_24,MSWAvatar,,,Oops,,,,,,DialogName3,DialogContentsStage083_24,Stage083_25,,
Stage083,Stage083_25,CustomAvatar,,10001,Angry,,,,,,DialogName6,DialogContentsStage083_25,Stage083_26,,
Stage083,Stage083_26,CustomAvatar,,10004,Hit,,,,,,DialogName21,DialogContentsStage083_26,Stage083_27,,
Stage083,Stage083_27,MSWAvatar,,,Stunned,,,,,,DialogName3,DialogContentsStage083_27,Stage083_28,,
Stage083,Stage083_28,Anim,b9a27fbbdc3a4090b5eea5dd8336167e,,,,,,,,DialogName16,DialogContentsStage083_28,Stage083_29,,
Stage083,Stage083_29,MSWAvatar,,,Idle,,,,,,DialogName3,DialogContentsStage083_29,,,
Stage084,Stage084_1,CustomAvatar,,10001,Hit,,,,,,DialogName6,DialogContentsStage084_1,Stage084_2,,
Stage084,Stage084_2,MSWAvatar,,,Idle,,,,,,DialogName3,DialogContentsStage084_2,Stage084_3,,
Stage084,Stage084_3,CustomAvatar,,10001,Hit,,,,,,DialogName6,DialogContentsStage084_3,Stage084_4,,
Stage084,Stage084_4,MSWAvatar,,,Idle,,,,,,DialogName3,DialogContentsStage084_4,Stage084_5,,
Stage084,Stage084_5,CustomAvatar,,10001,Hit,,,,,,DialogName6,DialogContentsStage084_5,Stage084_6,,
Stage084,Stage084_6,MSWAvatar,,,Idle,,,,,,DialogName3,DialogContentsStage084_6,Stage084_7,,
Stage084,Stage084_7,CustomAvatar,,10001,Hit,,,,,,DialogName6,DialogContentsStage084_7,Stage084_8,,
Stage084,Stage084_8,MSWAvatar,,,Idle,,,,,,DialogName3,DialogContentsStage084_8,Stage084_9,,
Stage084,Stage084_9,MSWAvatar,,,Idle,,,,,,DialogName3,DialogContentsStage084_9,Stage084_10,,
Stage084,Stage084_10,CustomAvatar,,10001,Idle,,,,,,DialogName6,DialogContentsStage084_10,Stage084_11,,
Stage084,Stage084_11,MSWAvatar,,,Hit,,,,,,DialogName3,DialogContentsStage084_11,Stage084_12,,
Stage084,Stage084_12,Sprite,6225cbf5e8bf4f4f908fc009ba4b17e6,,,,,,,,NPCNameLyon,DialogContentsStage084_12,Stage084_13,,
Stage084,Stage084_13,MSWAvatar,,,Idle,,,,,,DialogName3,DialogContentsStage084_13,Stage084_14,,
Stage084,Stage084_14,Sprite,6225cbf5e8bf4f4f908fc009ba4b17e6,,,,,,,,NPCNameLyon,DialogContentsStage084_14,Stage084_15,,
Stage084,Stage084_15,MSWAvatar,,,Idle,,,,,,DialogName3,DialogContentsStage084_15,Stage084_16,,
Stage084,Stage084_16,Sprite,6cd4e9047c6a4c998b84e10013a4fdda,,,,,,,,NPCNameLyon,DialogContentsStage084_16,Stage084_17,,
Stage084,Stage084_17,MSWAvatar,,,Stunned,,,,,,DialogName3,DialogContentsStage084_17,Stage084_18,,
Stage084,Stage084_18,Sprite,6cd4e9047c6a4c998b84e10013a4fdda,,,,,,,,NPCNameLyon,DialogContentsStage084_18,Stage084_19,,
Stage084,Stage084_19,MSWAvatar,,,Angry,,,,,,DialogName3,DialogContentsStage084_19,Stage084_20,,
Stage084,Stage084_20,Sprite,6cd4e9047c6a4c998b84e10013a4fdda,,,,,,,,NPCNameLyon,DialogContentsStage084_20,Stage084_21,,
Stage084,Stage084_21,Sprite,6225cbf5e8bf4f4f908fc009ba4b17e6,,,,,,,,NPCNameLyon,DialogContentsStage084_21,Stage084_22,,
Stage084,Stage084_22,MSWAvatar,,,Idle,,,,,,DialogName3,DialogContentsStage084_22,Stage084_23,,
Stage084,Stage084_23,Sprite,6225cbf5e8bf4f4f908fc009ba4b17e6,,,,,,,,NPCNameLyon,DialogContentsStage084_23,Stage084_24,,
Stage084,Stage084_24,CustomAvatar,,10001,Hit,,,,,,DialogName6,DialogContentsStage084_24,Stage084_25,,
Stage084,Stage084_25,MSWAvatar,,,Idle,,,,,,DialogName3,DialogContentsStage084_25,Stage084_26,,
Stage084,Stage084_26,CustomAvatar,,10001,Hit,,,,,,DialogName6,DialogContentsStage084_26,,,
Stage085,Stage085_1,MSWAvatar,,,Wink,,,,,,DialogName3,DialogContentsStage085_1,Stage085_2,,
Stage085,Stage085_2,MSWAvatar,,,Chu,,,,,,DialogName3,DialogContentsStage085_2,Stage085_3,,
Stage085,Stage085_3,CustomAvatar,,10001,Hit,,,,,,DialogName6,DialogContentsStage085_3,Stage085_4,,
Stage085,Stage085_4,MSWAvatar,,,Hit,,,,,,DialogName3,DialogContentsStage085_4,Stage085_5,,
Stage085,Stage085_5,CustomAvatar,,10001,Hit,,,,,,DialogName6,DialogContentsStage085_5,Stage085_6,,
Stage085,Stage085_6,MSWAvatar,,,Idle,,,,,,DialogName3,DialogContentsStage085_6,Stage085_7,,
Stage085,Stage085_7,CustomAvatar,,10001,Smile,,,,,,DialogName6,DialogContentsStage085_7,Stage085_8,,
Stage085,Stage085_8,MSWAvatar,,,Idle,,,,,,DialogName3,DialogContentsStage085_8,Stage085_9,,
Stage085,Stage085_9,CustomAvatar,,10001,Idle,,,,,,DialogName6,DialogContentsStage085_9,Stage085_10,,
Stage085,Stage085_10,Sprite,41a46f9a8bd04979ae141fdb67401b59,,,,ff69b13fc3ec4471a419bc3ea20f0bac,dbb1aa83b0ef4ee38356ba227bd1c616,,,DialogName30,DialogContentsStage085_10,Stage085_11,,
Stage085,Stage085_11,MSWAvatar,,,Bewildered,,,,,,DialogName3,DialogContentsStage085_11,Stage085_12,,
Stage085,Stage085_12,MSWAvatar,,,Angry,,,,,,DialogName3,DialogContentsStage085_12,Stage085_13,,
Stage085,Stage085_13,Sprite,41a46f9a8bd04979ae141fdb67401b59,,,,,,,,DialogName30,DialogContentsStage085_13,Stage085_14,,
Stage085,Stage085_14,MSWAvatar,,,Bewildered,,,,,,DialogName3,DialogContentsStage085_14,Stage085_15,,
Stage085,Stage085_15,Sprite,41a46f9a8bd04979ae141fdb67401b59,,,,,,,,DialogName30,DialogContentsStage085_15,Stage085_16,,
Stage085,Stage085_16,MSWAvatar,,,Bewildered,,,,,,DialogName3,DialogContentsStage085_16,Stage085_17,,
Stage085,Stage085_17,Sprite,41a46f9a8bd04979ae141fdb67401b59,,,,,,,,DialogName30,DialogContentsStage085_17,Stage085_18,,
Stage085,Stage085_18,Sprite,41a46f9a8bd04979ae141fdb67401b59,,,,,,,,DialogName30,DialogContentsStage085_18,Stage085_19,,
Stage085,Stage085_19,Sprite,41a46f9a8bd04979ae141fdb67401b59,,,,,,,,DialogName30,DialogContentsStage085_19,Stage085_20,,
Stage085,Stage085_20,MSWAvatar,,,Hit,,,,,,DialogName3,DialogContentsStage085_20,Stage085_21,,
Stage085,Stage085_21,Sprite,41a46f9a8bd04979ae141fdb67401b59,,,,,,,,DialogName30,DialogContentsStage085_21,Stage085_22,,
Stage085,Stage085_22,MSWAvatar,,,Hit,,,,,,DialogName3,DialogContentsStage085_22,Stage085_23,,
Stage085,Stage085_23,Sprite,41a46f9a8bd04979ae141fdb67401b59,,,,,,,,DialogName30,DialogContentsStage085_23,Stage085_24,,
Stage085,Stage085_24,MSWAvatar,,,Angry,,,,,,DialogName3,DialogContentsStage085_24,Stage085_25,,
Stage085,Stage085_25,Sprite,41a46f9a8bd04979ae141fdb67401b59,,,,,,,,DialogName30,DialogContentsStage085_25,Stage085_26,,
Stage085,Stage085_26,MSWAvatar,,,Blaze,,,,,,DialogName3,DialogContentsStage085_26,Stage085_27,,
Stage085,Stage085_27,Sprite,41a46f9a8bd04979ae141fdb67401b59,,,,,,,,DialogName30,DialogContentsStage085_27,Stage085_28,,
Stage085,Stage085_28,MSWAvatar,,,Angry,,,,,,DialogName3,DialogContentsStage085_28,Stage085_29,,
Stage085,Stage085_29,CustomAvatar,,10004,Idle,,,,,,DialogName21,DialogContentsStage085_29,Stage085_30,,
Stage085,Stage085_30,Sprite,41a46f9a8bd04979ae141fdb67401b59,,,,,,,,DialogName30,DialogContentsStage085_30,Stage085_31,,
Stage085,Stage085_31,Sprite,41a46f9a8bd04979ae141fdb67401b59,,,,,,,,DialogName30,DialogContentsStage085_31,Stage085_32,,
Stage085,Stage085_32,CustomAvatar,,10004,Hit,,,,,,DialogName21,DialogContentsStage085_32,Stage085_33,,
Stage085,Stage085_33,Sprite,41a46f9a8bd04979ae141fdb67401b59,,,,,,,,DialogName30,DialogContentsStage085_33,Stage085_34,,
Stage085,Stage085_34,CustomAvatar,,10004,Idle,,,,,,DialogName21,DialogContentsStage085_34,Stage085_35,,
Stage085,Stage085_35,Sprite,41a46f9a8bd04979ae141fdb67401b59,,,,,,,,DialogName30,DialogContentsStage085_35,Stage085_36,,
Stage085,Stage085_36,CustomAvatar,,10004,Idle,,,,,,DialogName21,DialogContentsStage085_36,Stage085_37,,
Stage085,Stage085_37,Sprite,41a46f9a8bd04979ae141fdb67401b59,,,,,,,,DialogName30,DialogContentsStage085_37,Stage085_38,,
Stage085,Stage085_38,Sprite,41a46f9a8bd04979ae141fdb67401b59,,,,,,,,DialogName30,DialogContentsStage085_38,Stage085_39,,
Stage085,Stage085_39,Sprite,41a46f9a8bd04979ae141fdb67401b59,,,,,,,,DialogName30,DialogContentsStage085_39,Stage085_40,,
Stage085,Stage085_40,MSWAvatar,,,Idle,,,,,,DialogName3,DialogContentsStage085_40,Stage085_41,,
Stage085,Stage085_41,Sprite,41a46f9a8bd04979ae141fdb67401b59,,,,,,,,DialogName30,DialogContentsStage085_41,,,
Stage086,Stage086_1,MSWAvatar,,,Idle,,,,,,DialogName3,DialogContentsStage086_1,Stage086_2,,
Stage086,Stage086_2,CustomAvatar,,10003,Wink,,,,,,DialogName23,DialogContentsStage086_2,Stage086_3,,
Stage086,Stage086_3,CustomAvatar,,10006,Idle,,,,,,DialogName29,DialogContentsStage086_3,Stage086_4,,
Stage086,Stage086_4,CustomAvatar,,10003,Idle,,,,,,DialogName23,DialogContentsStage086_4,Stage086_5,,
Stage086,Stage086_5,CustomAvatar,,10006,Idle,,,,,,DialogName29,DialogContentsStage086_5,Stage086_6,,
Stage086,Stage086_6,MSWAvatar,,,Wink,,,,,,DialogName3,DialogContentsStage086_6,Stage086_7,,
Stage086,Stage086_7,CustomAvatar,,10006,Smile,,,,,,DialogName29,DialogContentsStage086_7,Stage086_8,,
Stage086,Stage086_8,CustomAvatar,,10003,Idle,,,,,,DialogName23,DialogContentsStage086_8,Stage086_9,,
Stage086,Stage086_9,Anim,b9a27fbbdc3a4090b5eea5dd8336167e,,,,,,,,DialogName16,DialogContentsStage086_9,Stage086_10,,
Stage086,Stage086_10,MSWAvatar,,,Idle,,,,,,DialogName3,DialogContentsStage086_10,Stage086_11,,
Stage086,Stage086_11,CustomAvatar,,10004,Idle,,,,,,DialogName21,DialogContentsStage086_11,Stage086_12,,
Stage086,Stage086_12,MSWAvatar,,,Troubled,,,,,,DialogName3,DialogContentsStage086_12,Stage086_13,,
Stage086,Stage086_13,CustomAvatar,,10004,Smile,,,,,,DialogName21,DialogContentsStage086_13,Stage086_14,,
Stage086,Stage086_14,MSWAvatar,,,Troubled,,,,,,DialogName3,DialogContentsStage086_14,Stage086_15,,
Stage086,Stage086_15,CustomAvatar,,10004,Idle,,,,,,DialogName21,DialogContentsStage086_15,Stage086_16,,
Stage086,Stage086_16,MSWAvatar,,,Idle,,,,,,DialogName3,DialogContentsStage086_16,,,
Stage090,Stage090_1,MSWAvatar,,,Idle,,,,,,DialogName3,DialogContentsStage090_1,Stage090_2,,
Stage090,Stage090_2,MSWAvatar,,,Idle,,,,,,DialogName3,DialogContentsStage090_2,Stage090_3,,
Stage090,Stage090_3,MSWAvatar,,,Wink,,,,,,DialogName3,DialogContentsStage090_3,Stage090_4,,
