WorldVersion,SeasonID,RankSeason,Year,Month,Day,Hour,Minute,RankCriteria,B1,B2,B3,S2,S3,G1,G2,G3,P1,P2,P3,P4,D1,D2,D3,D4,M1,M2,M3,M4,C
0.2.1,1.445,1.1,2042,6,3,0,0,CT10015,PEN10001,PEN20015,PEN30004,PEN10007,PEN10006,PEN20011,PEN20006,PEN30003,PEN20001,PEN20013,PEN30016,PEN30011,PEN20012,PEN20012,PEN30013,PEN30016,PEN20013,PEN20006,PEN30009,PEN30003,PEN40001
0.2.1,1.446,1.1,2042,6,17,0,0,CT10014,PEN10004,PEN20011,PEN30005,PEN10004,PEN10002,PEN20009,PEN20008,PEN30014,PEN20016,PEN20008,PEN30010,PEN30004,PEN20016,PEN20015,PEN30002,PEN30001,PEN20005,PEN20014,PEN30002,PEN30011,PEN40001
0.2.1,1.447,1.1,2042,7,1,0,0,CT10004,PEN10001,PEN20004,PEN30006,PEN10001,PEN10001,PEN20004,PEN20003,PEN30008,PEN20011,PEN20006,PEN30016,PEN30003,PEN20001,PEN20015,PEN30008,PEN30006,PEN20011,PEN20009,PEN30010,PEN30010,PEN40001
0.2.1,1.448,1.1,2042,7,15,0,0,CT10011,PEN10005,PEN20003,PEN30008,PEN10002,PEN10008,PEN20004,PEN20009,PEN30015,PEN20002,PEN20004,PEN30002,PEN30012,PEN20011,PEN20001,PEN30016,PEN30003,PEN20013,PEN20015,PEN30012,PEN30009,PEN40001
0.2.1,1.449,1.2,2042,7,29,0,0,CT10006,PEN10002,PEN20011,PEN30016,PEN10002,PEN10001,PEN20002,PEN20014,PEN30012,PEN20014,PEN20010,PEN30001,PEN30011,PEN20007,PEN20016,PEN30011,PEN30001,PEN20003,PEN20011,PEN30003,PEN30015,PEN40001
0.2.1,1.450,1.0,2042,8,12,0,0,CT10016,PEN10002,PEN20013,PEN30011,PEN10002,PEN10004,PEN20008,PEN20008,PEN30004,PEN20001,PEN20006,PEN30014,PEN30013,PEN20014,PEN20012,PEN30009,PEN30006,PEN20008,PEN20016,PEN30014,PEN30009,PEN40001
0.2.1,1.451,1.2,2042,8,26,0,0,CT10007,PEN10001,PEN20008,PEN30008,PEN10003,PEN10001,PEN20014,PEN20010,PEN30011,PEN20010,PEN20014,PEN30008,PEN30002,PEN20001,PEN20011,PEN30011,PEN30006,PEN20014,PEN20004,PEN30001,PEN30002,PEN40001
0.2.1,1.452,1.1,2042,9,9,0,0,CT10012,PEN10003,PEN20013,PEN30007,PEN10007,PEN10004,PEN20013,PEN20016,PEN30011,PEN20001,PEN20012,PEN30010,PEN30006,PEN20015,PEN20006,PEN30009,PEN30014,PEN20010,PEN20015,PEN30003,PEN30005,PEN40001
0.2.1,1.453,1.1,2042,9,23,0,0,CT10011,PEN10002,PEN20014,PEN30010,PEN10008,PEN10004,PEN20014,PEN20007,PEN30011,PEN20014,PEN20016,PEN30012,PEN30010,PEN20008,PEN20008,PEN30002,PEN30004,PEN20006,PEN20009,PEN30003,PEN30014,PEN40001
0.2.1,1.454,1.0,2042,10,7,0,0,CT10005,PEN10003,PEN20007,PEN30001,PEN10004,PEN10005,PEN20014,PEN20013,PEN30006,PEN20007,PEN20001,PEN30007,PEN30011,PEN20005,PEN20001,PEN30004,PEN30014,PEN20012,PEN20001,PEN30011,PEN30013,PEN40001
0.2.1,1.455,1.2,2042,10,21,0,0,CT10005,PEN10004,PEN20002,PEN30007,PEN10003,PEN10007,PEN20006,PEN20014,PEN30014,PEN20016,PEN20009,PEN30001,PEN30005,PEN20015,PEN20014,PEN30002,PEN30003,PEN20012,PEN20002,PEN30012,PEN30015,PEN40001
0.2.1,1.456,1.2,2042,11,4,0,0,CT10011,PEN10007,PEN20007,PEN30003,PEN10005,PEN10003,PEN20015,PEN20015,PEN30016,PEN20011,PEN20014,PEN30012,PEN30012,PEN20002,PEN20005,PEN30002,PEN30013,PEN20005,PEN20008,PEN30002,PEN30003,PEN40001
0.2.1,1.457,1.0,2042,11,18,0,0,CT10010,PEN10006,PEN20015,PEN30016,PEN10003,PEN10008,PEN20014,PEN20014,PEN30003,PEN20012,PEN20001,PEN30008,PEN30006,PEN20002,PEN20015,PEN30009,PEN30008,PEN20010,PEN20013,PEN30011,PEN30011,PEN40001
0.2.1,1.458,1.0,2042,12,2,0,0,CT10012,PEN10001,PEN20005,PEN30016,PEN10007,PEN10006,PEN20014,PEN20013,PEN30011,PEN20001,PEN20013,PEN30001,PEN30014,PEN20010,PEN20010,PEN30003,PEN30015,PEN20012,PEN20008,PEN30003,PEN30003,PEN40001
0.2.1,1.459,1.1,2042,12,16,0,0,CT10004,PEN10001,PEN20011,PEN30011,PEN10001,PEN10004,PEN20013,PEN20012,PEN30005,PEN20013,PEN20002,PEN30005,PEN30010,PEN20006,PEN20011,PEN30007,PEN30007,PEN20013,PEN20011,PEN30004,PEN30010,PEN40001
0.2.1,1.460,1.1,2042,12,30,0,0,CT10005,PEN10004,PEN20002,PEN30002,PEN10003,PEN10005,PEN20014,PEN20010,PEN30002,PEN20005,PEN20006,PEN30006,PEN30010,PEN20013,PEN20014,PEN30007,PEN30013,PEN20007,PEN20010,PEN30015,PEN30015,PEN40001
0.2.1,1.461,1.1,2043,1,13,0,0,CT10015,PEN10007,PEN20001,PEN30012,PEN10008,PEN10004,PEN20014,PEN20011,PEN30005,PEN20006,PEN20005,PEN30015,PEN30008,PEN20012,PEN20009,PEN30013,PEN30006,PEN20015,PEN20010,PEN30003,PEN30008,PEN40001
0.2.1,1.462,1.2,2043,1,27,0,0,CT10004,PEN10008,PEN20011,PEN30005,PEN10006,PEN10007,PEN20001,PEN20004,PEN30008,PEN20015,PEN20004,PEN30010,PEN30006,PEN20014,PEN20012,PEN30009,PEN30016,PEN20010,PEN20002,PEN30011,PEN30013,PEN40001
0.2.1,1.463,1.1,2043,2,10,0,0,CT10003,PEN10003,PEN20005,PEN30008,PEN10003,PEN10007,PEN20002,PEN20001,PEN30016,PEN20002,PEN20005,PEN30016,PEN30003,PEN20011,PEN20005,PEN30009,PEN30014,PEN20002,PEN20006,PEN30006,PEN30011,PEN40001
0.2.1,1.464,1.0,2043,2,24,0,0,CT10014,PEN10001,PEN20005,PEN30009,PEN10001,PEN10006,PEN20005,PEN20013,PEN30005,PEN20015,PEN20005,PEN30001,PEN30015,PEN20005,PEN20005,PEN30001,PEN30012,PEN20002,PEN20009,PEN30015,PEN30006,PEN40001
0.2.1,1.465,1.2,2043,3,10,0,0,CT10011,PEN10008,PEN20010,PEN30014,PEN10007,PEN10003,PEN20012,PEN20012,PEN30002,PEN20004,PEN20010,PEN30013,PEN30014,PEN20007,PEN20004,PEN30009,PEN30001,PEN20015,PEN20007,PEN30013,PEN30003,PEN40001
0.2.1,1.466,1.2,2043,3,24,0,0,CT10016,PEN10006,PEN20009,PEN30011,PEN10004,PEN10006,PEN20001,PEN20001,PEN30005,PEN20012,PEN20012,PEN30006,PEN30003,PEN20007,PEN20016,PEN30013,PEN30003,PEN20002,PEN20001,PEN30002,PEN30003,PEN40001
0.2.1,1.467,1.0,2043,4,7,0,0,CT10007,PEN10005,PEN20010,PEN30013,PEN10006,PEN10002,PEN20004,PEN20001,PEN30003,PEN20012,PEN20004,PEN30014,PEN30007,PEN20004,PEN20002,PEN30006,PEN30010,PEN20016,PEN20001,PEN30009,PEN30002,PEN40001
0.2.1,1.468,1.0,2043,4,21,0,0,CT10006,PEN10006,PEN20012,PEN30014,PEN10004,PEN10003,PEN20007,PEN20006,PEN30010,PEN20016,PEN20003,PEN30008,PEN30013,PEN20013,PEN20003,PEN30003,PEN30011,PEN20008,PEN20004,PEN30013,PEN30001,PEN40001
0.2.1,1.469,1.2,2043,5,5,0,0,CT10006,PEN10005,PEN20001,PEN30015,PEN10003,PEN10001,PEN20007,PEN20013,PEN30013,PEN20016,PEN20012,PEN30004,PEN30015,PEN20014,PEN20016,PEN30011,PEN30002,PEN20012,PEN20006,PEN30006,PEN30008,PEN40001
0.2.1,1.470,1.2,2043,5,19,0,0,CT10014,PEN10008,PEN20013,PEN30005,PEN10002,PEN10005,PEN20015,PEN20011,PEN30016,PEN20007,PEN20004,PEN30008,PEN30011,PEN20016,PEN20003,PEN30014,PEN30005,PEN20016,PEN20010,PEN30003,PEN30005,PEN40001
0.2.1,1.471,1.0,2043,6,2,0,0,CT10004,PEN10007,PEN20007,PEN30004,PEN10008,PEN10004,PEN20013,PEN20013,PEN30009,PEN20014,PEN20006,PEN30002,PEN30015,PEN20008,PEN20010,PEN30015,PEN30005,PEN20007,PEN20009,PEN30008,PEN30009,PEN40001
0.2.1,1.472,1.2,2043,6,16,0,0,CT10011,PEN10007,PEN20010,PEN30002,PEN10008,PEN10004,PEN20001,PEN20013,PEN30007,PEN20002,PEN20010,PEN30005,PEN30009,PEN20004,PEN20010,PEN30006,PEN30014,PEN20013,PEN20001,PEN30015,PEN30005,PEN40001
0.2.1,1.473,1.2,2043,6,30,0,0,CT10011,PEN10007,PEN20003,PEN30001,PEN10007,PEN10008,PEN20007,PEN20005,PEN30014,PEN20012,PEN20005,PEN30010,PEN30011,PEN20001,PEN20006,PEN30001,PEN30004,PEN20002,PEN20009,PEN30015,PEN30003,PEN40001
0.2.1,1.474,1.1,2043,7,14,0,0,CT10001,PEN10007,PEN20015,PEN30008,PEN10006,PEN10002,PEN20002,PEN20015,PEN30010,PEN20006,PEN20005,PEN30014,PEN30014,PEN20011,PEN20002,PEN30006,PEN30011,PEN20010,PEN20016,PEN30002,PEN30004,PEN40001
0.2.1,1.475,1.2,2043,7,28,0,0,CT10016,PEN10007,PEN20015,PEN30006,PEN10003,PEN10005,PEN20011,PEN20008,PEN30006,PEN20015,PEN20002,PEN30002,PEN30007,PEN20005,PEN20001,PEN30015,PEN30008,PEN20008,PEN20004,PEN30008,PEN30010,PEN40001
0.2.1,1.476,1.0,2043,8,11,0,0,CT10003,PEN10003,PEN20014,PEN30006,PEN10004,PEN10002,PEN20004,PEN20004,PEN30006,PEN20007,PEN20013,PEN30007,PEN30006,PEN20013,PEN20007,PEN30012,PEN30008,PEN20012,PEN20015,PEN30015,PEN30012,PEN40001
0.2.1,1.477,1.2,2043,8,25,0,0,CT10004,PEN10005,PEN20006,PEN30003,PEN10007,PEN10008,PEN20012,PEN20011,PEN30011,PEN20008,PEN20005,PEN30014,PEN30014,PEN20015,PEN20006,PEN30013,PEN30009,PEN20016,PEN20004,PEN30008,PEN30005,PEN40001
0.2.1,1.478,1.2,2043,9,8,0,0,CT10007,PEN10003,PEN20005,PEN30014,PEN10002,PEN10006,PEN20015,PEN20015,PEN30012,PEN20002,PEN20010,PEN30003,PEN30009,PEN20014,PEN20016,PEN30012,PEN30006,PEN20009,PEN20008,PEN30001,PEN30012,PEN40001
0.2.1,1.479,1.1,2043,9,22,0,0,CT10016,PEN10005,PEN20014,PEN30003,PEN10004,PEN10001,PEN20009,PEN20006,PEN30004,PEN20004,PEN20002,PEN30011,PEN30005,PEN20001,PEN20001,PEN30008,PEN30014,PEN20011,PEN20014,PEN30012,PEN30013,PEN40001
0.2.1,1.480,1.2,2043,10,6,0,0,CT10016,PEN10002,PEN20008,PEN30002,PEN10005,PEN10005,PEN20010,PEN20015,PEN30006,PEN20005,PEN20012,PEN30012,PEN30011,PEN20007,PEN20012,PEN30002,PEN30004,PEN20004,PEN20006,PEN30006,PEN30004,PEN40001
0.2.1,1.481,1.0,2043,10,20,0,0,CT10006,PEN10001,PEN20010,PEN30006,PEN10006,PEN10002,PEN20007,PEN20015,PEN30005,PEN20015,PEN20016,PEN30004,PEN30014,PEN20001,PEN20006,PEN30001,PEN30004,PEN20001,PEN20011,PEN30001,PEN30004,PEN40001
0.2.1,1.482,1.0,2043,11,3,0,0,CT10006,PEN10007,PEN20010,PEN30011,PEN10002,PEN10005,PEN20015,PEN20003,PEN30013,PEN20011,PEN20009,PEN30008,PEN30016,PEN20002,PEN20007,PEN30010,PEN30014,PEN20015,PEN20001,PEN30007,PEN30002,PEN40001
0.2.1,1.483,1.0,2043,11,17,0,0,CT10001,PEN10003,PEN20002,PEN30007,PEN10007,PEN10005,PEN20002,PEN20001,PEN30012,PEN20007,PEN20002,PEN30006,PEN30004,PEN20014,PEN20012,PEN30003,PEN30014,PEN20002,PEN20008,PEN30013,PEN30005,PEN40001
0.2.1,1.484,1.2,2043,12,1,0,0,CT10016,PEN10003,PEN20010,PEN30005,PEN10008,PEN10006,PEN20015,PEN20005,PEN30004,PEN20001,PEN20016,PEN30007,PEN30015,PEN20012,PEN20010,PEN30009,PEN30001,PEN20016,PEN20008,PEN30016,PEN30015,PEN40001
0.2.1,1.485,1.0,2043,12,15,0,0,CT10010,PEN10008,PEN20009,PEN30004,PEN10005,PEN10006,PEN20003,PEN20011,PEN30011,PEN20010,PEN20003,PEN30010,PEN30011,PEN20008,PEN20004,PEN30010,PEN30001,PEN20009,PEN20014,PEN30010,PEN30001,PEN40001
0.2.1,1.486,1.2,2043,12,29,0,0,CT10010,PEN10005,PEN20004,PEN30003,PEN10004,PEN10003,PEN20006,PEN20003,PEN30015,PEN20011,PEN20010,PEN30011,PEN30002,PEN20014,PEN20015,PEN30015,PEN30003,PEN20003,PEN20010,PEN30009,PEN30002,PEN40001
0.2.1,1.487,1.0,2044,1,12,0,0,CT10003,PEN10004,PEN20003,PEN30016,PEN10008,PEN10007,PEN20007,PEN20009,PEN30005,PEN20006,PEN20007,PEN30012,PEN30006,PEN20006,PEN20015,PEN30013,PEN30001,PEN20001,PEN20008,PEN30002,PEN30009,PEN40001
0.2.1,1.488,1.0,2044,1,26,0,0,CT10015,PEN10002,PEN20004,PEN30011,PEN10006,PEN10002,PEN20005,PEN20003,PEN30015,PEN20002,PEN20014,PEN30007,PEN30014,PEN20004,PEN20003,PEN30010,PEN30005,PEN20010,PEN20010,PEN30015,PEN30003,PEN40001
0.2.1,1.489,1.2,2044,2,9,0,0,CT10013,PEN10002,PEN20001,PEN30008,PEN10005,PEN10001,PEN20003,PEN20013,PEN30005,PEN20016,PEN20014,PEN30006,PEN30005,PEN20015,PEN20001,PEN30012,PEN30009,PEN20006,PEN20011,PEN30012,PEN30007,PEN40001
0.2.1,1.490,1.0,2044,2,23,0,0,CT10011,PEN10003,PEN20001,PEN30006,PEN10002,PEN10003,PEN20015,PEN20005,PEN30008,PEN20010,PEN20014,PEN30008,PEN30016,PEN20001,PEN20016,PEN30013,PEN30007,PEN20008,PEN20016,PEN30009,PEN30015,PEN40001
0.2.1,1.491,1.1,2044,3,8,0,0,CT10001,PEN10006,PEN20008,PEN30002,PEN10002,PEN10005,PEN20009,PEN20014,PEN30010,PEN20008,PEN20004,PEN30010,PEN30014,PEN20007,PEN20007,PEN30001,PEN30016,PEN20010,PEN20002,PEN30001,PEN30001,PEN40001
0.2.1,1.492,1.0,2044,3,22,0,0,CT10014,PEN10003,PEN20016,PEN30015,PEN10003,PEN10004,PEN20011,PEN20003,PEN30013,PEN20007,PEN20007,PEN30006,PEN30005,PEN20008,PEN20011,PEN30012,PEN30008,PEN20009,PEN20010,PEN30013,PEN30016,PEN40001
0.2.1,1.493,1.1,2044,4,5,0,0,CT10015,PEN10003,PEN20007,PEN30012,PEN10005,PEN10006,PEN20013,PEN20014,PEN30015,PEN20003,PEN20001,PEN30014,PEN30004,PEN20001,PEN20001,PEN30014,PEN30013,PEN20009,PEN20014,PEN30010,PEN30002,PEN40001
0.2.1,1.494,1.0,2044,4,19,0,0,CT10004,PEN10002,PEN20015,PEN30011,PEN10001,PEN10008,PEN20012,PEN20001,PEN30002,PEN20014,PEN20015,PEN30015,PEN30014,PEN20010,PEN20008,PEN30014,PEN30014,PEN20006,PEN20015,PEN30006,PEN30012,PEN40001
0.2.1,1.495,1.1,2044,5,3,0,0,CT10013,PEN10003,PEN20010,PEN30001,PEN10001,PEN10005,PEN20001,PEN20003,PEN30011,PEN20004,PEN20004,PEN30010,PEN30014,PEN20010,PEN20013,PEN30005,PEN30013,PEN20008,PEN20010,PEN30005,PEN30001,PEN40001
0.2.1,1.496,1.1,2044,5,17,0,0,CT10009,PEN10003,PEN20013,PEN30010,PEN10002,PEN10003,PEN20002,PEN20010,PEN30016,PEN20009,PEN20007,PEN30002,PEN30008,PEN20010,PEN20005,PEN30002,PEN30008,PEN20012,PEN20007,PEN30015,PEN30001,PEN40001
0.2.1,1.497,1.2,2044,5,31,0,0,CT10011,PEN10003,PEN20001,PEN30013,PEN10005,PEN10003,PEN20007,PEN20006,PEN30012,PEN20011,PEN20015,PEN30012,PEN30012,PEN20013,PEN20015,PEN30010,PEN30008,PEN20002,PEN20010,PEN30004,PEN30004,PEN40001
0.2.1,1.498,1.1,2044,6,14,0,0,CT10008,PEN10008,PEN20005,PEN30001,PEN10006,PEN10002,PEN20003,PEN20003,PEN30002,PEN20010,PEN20005,PEN30013,PEN30005,PEN20011,PEN20014,PEN30001,PEN30003,PEN20001,PEN20011,PEN30001,PEN30014,PEN40001
0.2.1,1.499,1.1,2044,6,28,0,0,CT10001,PEN10001,PEN20004,PEN30011,PEN10008,PEN10006,PEN20014,PEN20016,PEN30009,PEN20001,PEN20001,PEN30007,PEN30014,PEN20014,PEN20015,PEN30007,PEN30003,PEN20008,PEN20008,PEN30013,PEN30011,PEN40001
0.2.1,1.500,1.2,2044,7,12,0,0,CT10008,PEN10008,PEN20016,PEN30012,PEN10003,PEN10006,PEN20014,PEN20015,PEN30015,PEN20010,PEN20012,PEN30004,PEN30002,PEN20010,PEN20001,PEN30013,PEN30013,PEN20014,PEN20003,PEN30005,PEN30009,PEN40001
0.2.1,1.501,1.0,2044,7,26,0,0,CT10006,PEN10002,PEN20002,PEN30005,PEN10001,PEN10006,PEN20015,PEN20001,PEN30010,PEN20001,PEN20016,PEN30011,PEN30002,PEN20007,PEN20008,PEN30003,PEN30009,PEN20013,PEN20013,PEN30016,PEN30014,PEN40001
0.2.1,1.502,1.1,2044,8,9,0,0,CT10005,PEN10001,PEN20006,PEN30016,PEN10001,PEN10001,PEN20003,PEN20003,PEN30002,PEN20009,PEN20002,PEN30003,PEN30003,PEN20002,PEN20014,PEN30015,PEN30001,PEN20007,PEN20016,PEN30014,PEN30015,PEN40001
0.2.1,1.503,1.1,2044,8,23,0,0,CT10014,PEN10006,PEN20014,PEN30012,PEN10003,PEN10008,PEN20001,PEN20006,PEN30005,PEN20001,PEN20011,PEN30016,PEN30010,PEN20006,PEN20015,PEN30004,PEN30015,PEN20006,PEN20011,PEN30005,PEN30013,PEN40001
0.2.1,1.504,1.0,2044,9,6,0,0,CT10004,PEN10004,PEN20004,PEN30002,PEN10002,PEN10001,PEN20001,PEN20014,PEN30004,PEN20007,PEN20015,PEN30014,PEN30009,PEN20008,PEN20012,PEN30002,PEN30003,PEN20010,PEN20010,PEN30013,PEN30003,PEN40001
0.2.1,1.505,1.2,2044,9,20,0,0,CT10012,PEN10002,PEN20001,PEN30003,PEN10006,PEN10003,PEN20002,PEN20010,PEN30015,PEN20010,PEN20006,PEN30010,PEN30011,PEN20006,PEN20001,PEN30012,PEN30007,PEN20015,PEN20012,PEN30014,PEN30002,PEN40001
0.2.1,1.506,1.0,2044,10,4,0,0,CT10016,PEN10007,PEN20006,PEN30016,PEN10003,PEN10002,PEN20008,PEN20012,PEN30008,PEN20007,PEN20009,PEN30005,PEN30016,PEN20013,PEN20012,PEN30013,PEN30001,PEN20016,PEN20003,PEN30011,PEN30011,PEN40001
0.2.1,1.507,1.2,2044,10,18,0,0,CT10009,PEN10004,PEN20015,PEN30011,PEN10002,PEN10007,PEN20013,PEN20010,PEN30013,PEN20001,PEN20010,PEN30006,PEN30013,PEN20002,PEN20003,PEN30011,PEN30009,PEN20012,PEN20016,PEN30012,PEN30007,PEN40001
0.2.1,1.508,1.0,2044,11,1,0,0,CT10008,PEN10004,PEN20008,PEN30003,PEN10001,PEN10007,PEN20002,PEN20004,PEN30005,PEN20008,PEN20001,PEN30002,PEN30011,PEN20003,PEN20001,PEN30004,PEN30009,PEN20007,PEN20010,PEN30014,PEN30013,PEN40001
0.2.1,1.509,1.1,2044,11,15,0,0,CT10008,PEN10008,PEN20006,PEN30001,PEN10008,PEN10002,PEN20009,PEN20016,PEN30003,PEN20001,PEN20012,PEN30001,PEN30002,PEN20010,PEN20016,PEN30016,PEN30012,PEN20014,PEN20016,PEN30013,PEN30005,PEN40001
0.2.1,1.510,1.2,2044,11,29,0,0,CT10006,PEN10003,PEN20016,PEN30004,PEN10004,PEN10006,PEN20011,PEN20007,PEN30004,PEN20006,PEN20016,PEN30006,PEN30015,PEN20010,PEN20010,PEN30003,PEN30010,PEN20009,PEN20010,PEN30011,PEN30010,PEN40001
0.2.1,1.511,1.1,2044,12,13,0,0,CT10015,PEN10001,PEN20014,PEN30002,PEN10007,PEN10002,PEN20003,PEN20013,PEN30015,PEN20012,PEN20012,PEN30003,PEN30003,PEN20005,PEN20002,PEN30016,PEN30016,PEN20006,PEN20011,PEN30012,PEN30014,PEN40001
0.2.1,1.512,1.1,2044,12,27,0,0,CT10013,PEN10007,PEN20016,PEN30004,PEN10008,PEN10005,PEN20014,PEN20014,PEN30006,PEN20009,PEN20007,PEN30016,PEN30003,PEN20002,PEN20011,PEN30014,PEN30004,PEN20004,PEN20014,PEN30006,PEN30002,PEN40001
0.2.1,1.513,1.2,2045,1,10,0,0,CT10001,PEN10007,PEN20003,PEN30004,PEN10007,PEN10002,PEN20013,PEN20008,PEN30011,PEN20014,PEN20014,PEN30002,PEN30001,PEN20013,PEN20009,PEN30016,PEN30001,PEN20010,PEN20004,PEN30001,PEN30001,PEN40001
0.2.1,1.514,1.0,2045,1,24,0,0,CT10001,PEN10001,PEN20016,PEN30002,PEN10001,PEN10001,PEN20009,PEN20011,PEN30003,PEN20012,PEN20014,PEN30013,PEN30012,PEN20003,PEN20015,PEN30014,PEN30016,PEN20014,PEN20003,PEN30004,PEN30010,PEN40001
0.2.1,1.515,1.1,2045,2,7,0,0,CT10008,PEN10001,PEN20004,PEN30013,PEN10002,PEN10006,PEN20005,PEN20008,PEN30016,PEN20004,PEN20014,PEN30004,PEN30002,PEN20011,PEN20007,PEN30005,PEN30010,PEN20007,PEN20007,PEN30009,PEN30009,PEN40001
0.2.1,1.516,1.1,2045,2,21,0,0,CT10002,PEN10005,PEN20012,PEN30015,PEN10005,PEN10008,PEN20014,PEN20006,PEN30007,PEN20013,PEN20007,PEN30003,PEN30012,PEN20004,PEN20001,PEN30001,PEN30004,PEN20008,PEN20014,PEN30005,PEN30010,PEN40001
0.2.1,1.517,1.2,2045,3,7,0,0,CT10002,PEN10004,PEN20002,PEN30004,PEN10001,PEN10008,PEN20014,PEN20004,PEN30015,PEN20002,PEN20013,PEN30012,PEN30011,PEN20013,PEN20007,PEN30006,PEN30003,PEN20008,PEN20008,PEN30010,PEN30014,PEN40001
0.2.1,1.518,1.2,2045,3,21,0,0,CT10007,PEN10006,PEN20012,PEN30014,PEN10006,PEN10008,PEN20001,PEN20010,PEN30011,PEN20003,PEN20011,PEN30012,PEN30009,PEN20010,PEN20016,PEN30007,PEN30005,PEN20006,PEN20008,PEN30008,PEN30016,PEN40001
0.2.1,1.519,1.0,2045,4,4,0,0,CT10011,PEN10003,PEN20014,PEN30008,PEN10002,PEN10006,PEN20002,PEN20015,PEN30007,PEN20013,PEN20012,PEN30007,PEN30012,PEN20003,PEN20009,PEN30006,PEN30016,PEN20010,PEN20006,PEN30012,PEN30002,PEN40001
0.2.1,1.520,1.0,2045,4,18,0,0,CT10015,PEN10003,PEN20001,PEN30008,PEN10006,PEN10002,PEN20009,PEN20007,PEN30001,PEN20012,PEN20007,PEN30007,PEN30010,PEN20003,PEN20007,PEN30007,PEN30007,PEN20015,PEN20016,PEN30014,PEN30009,PEN40001
0.2.1,1.521,1.2,2045,5,2,0,0,CT10006,PEN10008,PEN20012,PEN30006,PEN10004,PEN10002,PEN20005,PEN20005,PEN30011,PEN20006,PEN20005,PEN30005,PEN30006,PEN20012,PEN20008,PEN30007,PEN30005,PEN20008,PEN20012,PEN30008,PEN30001,PEN40001
0.2.1,1.522,1.0,2045,5,16,0,0,CT10014,PEN10001,PEN20012,PEN30005,PEN10002,PEN10003,PEN20014,PEN20008,PEN30011,PEN20016,PEN20006,PEN30005,PEN30002,PEN20002,PEN20001,PEN30013,PEN30014,PEN20003,PEN20001,PEN30008,PEN30015,PEN40001
0.2.1,1.523,1.1,2045,5,30,0,0,CT10008,PEN10003,PEN20005,PEN30015,PEN10004,PEN10008,PEN20002,PEN20014,PEN30016,PEN20011,PEN20010,PEN30003,PEN30003,PEN20003,PEN20014,PEN30005,PEN30015,PEN20009,PEN20014,PEN30006,PEN30012,PEN40001
0.2.1,1.524,1.0,2045,6,13,0,0,CT10007,PEN10003,PEN20011,PEN30011,PEN10003,PEN10001,PEN20003,PEN20012,PEN30011,PEN20005,PEN20015,PEN30003,PEN30007,PEN20004,PEN20001,PEN30008,PEN30001,PEN20007,PEN20002,PEN30003,PEN30009,PEN40001
0.2.1,1.525,1.1,2045,6,27,0,0,CT10002,PEN10004,PEN20014,PEN30014,PEN10008,PEN10005,PEN20010,PEN20001,PEN30014,PEN20004,PEN20010,PEN30008,PEN30013,PEN20003,PEN20015,PEN30016,PEN30007,PEN20010,PEN20011,PEN30015,PEN30015,PEN40001
0.2.1,1.526,1.1,2045,7,11,0,0,CT10012,PEN10006,PEN20003,PEN30010,PEN10005,PEN10005,PEN20002,PEN20014,PEN30005,PEN20006,PEN20013,PEN30010,PEN30012,PEN20008,PEN20007,PEN30012,PEN30004,PEN20003,PEN20003,PEN30009,PEN30010,PEN40001
0.2.1,1.527,1.1,2045,7,25,0,0,CT10002,PEN10003,PEN20004,PEN30005,PEN10008,PEN10008,PEN20004,PEN20010,PEN30016,PEN20013,PEN20015,PEN30003,PEN30015,PEN20002,PEN20006,PEN30005,PEN30003,PEN20004,PEN20006,PEN30002,PEN30005,PEN40001
0.2.1,1.528,1.1,2045,8,8,0,0,CT10011,PEN10001,PEN20008,PEN30011,PEN10004,PEN10004,PEN20008,PEN20003,PEN30015,PEN20006,PEN20008,PEN30002,PEN30011,PEN20011,PEN20008,PEN30011,PEN30012,PEN20007,PEN20001,PEN30003,PEN30004,PEN40001
0.2.1,1.529,1.0,2045,8,22,0,0,CT10011,PEN10005,PEN20003,PEN30012,PEN10007,PEN10001,PEN20009,PEN20002,PEN30008,PEN20008,PEN20011,PEN30012,PEN30015,PEN20003,PEN20009,PEN30013,PEN30001,PEN20009,PEN20011,PEN30001,PEN30002,PEN40001
0.2.1,1.530,1.0,2045,9,5,0,0,CT10005,PEN10006,PEN20009,PEN30002,PEN10001,PEN10005,PEN20011,PEN20016,PEN30014,PEN20012,PEN20006,PEN30012,PEN30003,PEN20006,PEN20016,PEN30011,PEN30012,PEN20009,PEN20011,PEN30001,PEN30001,PEN40001
0.2.1,1.531,1.2,2045,9,19,0,0,CT10001,PEN10006,PEN20004,PEN30008,PEN10008,PEN10007,PEN20013,PEN20006,PEN30012,PEN20010,PEN20008,PEN30015,PEN30006,PEN20001,PEN20012,PEN30005,PEN30012,PEN20004,PEN20015,PEN30003,PEN30007,PEN40001
0.2.1,1.532,1.1,2045,10,3,0,0,CT10016,PEN10002,PEN20014,PEN30014,PEN10002,PEN10008,PEN20011,PEN20005,PEN30001,PEN20008,PEN20001,PEN30012,PEN30007,PEN20006,PEN20015,PEN30009,PEN30002,PEN20011,PEN20015,PEN30003,PEN30008,PEN40001
0.2.1,1.533,1.1,2045,10,17,0,0,CT10009,PEN10005,PEN20007,PEN30010,PEN10001,PEN10003,PEN20008,PEN20003,PEN30009,PEN20003,PEN20015,PEN30002,PEN30002,PEN20013,PEN20009,PEN30006,PEN30014,PEN20010,PEN20002,PEN30001,PEN30011,PEN40001
