key,name,text,event,option,thumb,emotion,theOtherName,theOtherThumb,localizationKey
quest_86_completed,player,소울 블렌더는 어떻게 알고 훔쳐 간 거야?!,,,avatar,분노,guardianAngelSlime,guardianAngelSlime,dialog_1169
quest_86_completed,guardianAngelSlime,신전에 가기 전 엄청 추운 곳에 모자 쓴 슬라임들이 많지 않았어? 걔네한테 들었지!,,,guardianAngelSlime,,,,dialog_1170
quest_86_completed,guardianAngelSlime,네가 신전을 와장창 와르르 콰광 해준 덕에 신전에 납치된 슬라임들이 무사히 탈출했대!,,,guardianAngelSlime,,,,dialog_1171
quest_86_completed,guardianAngelSlime,그리고 무사히 돌아온 슬라임들이 소울 블렌더에 대한 얘기를 전해줬지~~!,,,guardianAngelSlime,,guardianAngelSlime,guardianAngelSlime,dialog_1172
quest_86_completed,player,어떤 얘기?,,,avatar,,,,dialog_1173
quest_86_completed,guardianAngelSlime,소울 블렌더가 이미 죽은 누군가를 무기로 다시 태어나게 해준다며!,,,guardianAngelSlime,,,,dialog_1174
quest_86_completed,guardianAngelSlime,이거라면 모험가들에게 죽어나간 우리 슬라임들을 되살릴 수 있을 것 같았어...!,,,guardianAngelSlime,,,,dialog_1175
quest_86_completed,guardianAngelSlime,그래서 소울 블렌더를 슬쩍해서 슬라임들을 빨리 되살리고 안 들키게 다시 돌려놓으려고 했단 말이지~!,,,guardianAngelSlime,,,,dialog_1176
quest_86_completed,player,소울 블렌더로 슬라임들을 되살려...? 안될 것 같은데.,,,avatar,흐음,guardianAngelSlime,guardianAngelSlime,dialog_1177
quest_86_completed,guardianAngelSlime,"응, 안 되더라! 왜 그러는 걸까? 힝...",,,guardianAngelSlime,,,,dialog_1178
quest_86_completed,guardianAngelSlime,슬라임들의 방울을 넣어도 작동을 안 하길래 고장 난 건가 싶어서 이것저것 넣어봤어!,,,guardianAngelSlime,,,,dialog_1179
quest_86_completed,guardianAngelSlime,"그러다가 갑자기 터져버리길래 당황스러워서 일단 다시 제자리에 돌려놓긴 했어, 잘했지?!",,,guardianAngelSlime,,,,dialog_1180
quest_86_completed,player,잘했냐니!!!! 그 폭발 때문에 온천에 난리가 났는데!,,,avatar,분노,guardianAngelSlime,guardianAngelSlime,dialog_1181
quest_86_completed,player,소울 블렌더는 몬스터가 아니라 모험가의 영혼을 무기에 넣는 도구야.,,,avatar,,guardianAngelSlime,guardianAngelSlime,dialog_1182
quest_86_completed,player,당연히 슬라임한테는 작동할 리가 없지.,,,avatar,,guardianAngelSlime,guardianAngelSlime,dialog_1183
quest_86_completed,guardianAngelSlime,헉! 그런 비밀이!!,,,guardianAngelSlime,,,,dialog_1184
quest_86_completed,player,"어휴, 골치 아프네. 일단 어쩌다 온천에 이런 일이 생겼는지는 잘 알겠군.",,,avatar,한숨,guardianAngelSlime,guardianAngelSlime,dialog_1185
quest_86_completed,player,훔쳐 간 의도가 나쁜 건 아니어서 봐주는 줄 알아!,,,avatar,분노,guardianAngelSlime,guardianAngelSlime,dialog_1186
quest_86_completed,guardianAngelSlime,뀨잉...,,,guardianAngelSlime_hit,,,,dialog_1187
quest_86_completed,111001,사고는 쟤가 치고 수습은 네가 하게 생겼네.,,,soul,,,,dialog_1188
quest_86_completed,player,이제 이 정도는 일상이지...,,,avatar,,111001,soul,dialog_1189
quest_86_completed,player,일단 상황은 정리된 것 같으니 스미티아에게 알려주자.,,,avatar,,111001,soul,dialog_1190
crafter_7,crafter,"오, 드디어 왔군. 어떻게 된 일인지 좀 알아냈나?",,,npc,,,,dialog_1191
crafter_7,player,(온천에서의 일을 설명한다.)\n.........원숭이......고양이...어쩌구.......개구리....오해..............덩치 큰....저쩌구............슬라임.......이러쿵...저러쿵......,,,avatar,,crafter,npc,dialog_1192
crafter_7,crafter,"그렇게 된 일이었군, 그래.",,,npc,,,,dialog_1193
crafter_7,141003,하여간 이 인간은 도움 되는 적이 없구나.,,,soul,,,,dialog_1194
crafter_7,player,누가 훔쳐 가는 것도 눈치 못 채면 어떡해요!,,,avatar,분노,141003,soul,dialog_1195
crafter_7,crafter,다시 되돌려놔서 전혀 몰랐군. 내 불찰일세.,,,npc,,,,dialog_1196
crafter_7,crafter,괜히 자네가 소울을 회수할 장소가 늘어나버렸으니 미안해서 어쩐다...,,,npc,,,,dialog_1197
crafter_7,player,"뭐, 소울칼리버에 비하면 소울 수가 적은 편이니 다행이죠.",,,avatar,,crafter,npc,dialog_1198
crafter_7,crafter,이제 정말로 누구도 소울 블렌더에 손대지 못하게 주의하겠네.,,,npc,,,,dialog_1199
crafter_7,crafter,안심하고 온천 여행이나 마저 즐기고 오시게.,,,npc,,,,dialog_1200
crafter_7,player,온천에 흩어진 소울들을 회수하러 겸사겸사 가야겠네요.,,,avatar,,crafter,npc,dialog_1201
crafter_7,111003,와-☆ 다시 온천으로♥,,,soul,,,,dialog_1202
field_tutorial,pilot,"어이, 자네. 이제 막 모험을 시작한 신입인가 본데 드넓은 필드를 모험하고 싶지 않나?",,,npc,,,,dialog_1203
field_tutorial,player,이렇게 강한 신입 본 적 있나요? 근데 누구세요?,,,avatar,,pilot,npc,dialog_1204
field_tutorial,pilot,필드 경험이 없는데 이렇게 자만을… 크흠!,,,npc,,,,dialog_1205
field_tutorial,pilot,난 모험가들이 필드에서 편하게 이동할 수 있도록 쾌속 비행 서비스를 운영하고 있지.,,,npc,,,,dialog_1206
field_tutorial,player,아하~! 필드는 어떤 곳이죠?,,,avatar,,pilot,npc,dialog_1207
field_tutorial,pilot,넓은 곳에서 색다른 전투를 즐길 수 있지. 더 크게 성장할 수도 있다고.,,,npc,,,,dialog_1208
field_tutorial,pilot,"필드를 모험하며 장신구를 만들 수 있는데, 전투에 아주 쏠쏠한 도움을 주지.",,,npc,,,,dialog_1209
field_tutorial,player,장신구요?! 반짝반짝 장신구?!?!,,,avatar,초롱,pilot,npc,dialog_1210
field_tutorial,pilot,"그래, 내가 특별히 하나 줄 테니 써보게. 이런 장신구를 만드는 게 호락호락하진 않을 거야.",,,npc,,,,dialog_1211
field_tutorial,pilot,"자네가 아무리 강하다고 해도, 필드에서는 필드 경험이 많아야 진짜로 강한 모험가거든.",,,npc,,,,dialog_1212
field_tutorial,player,필드에서 레벨을 따로 올려야 하는 군요…,,,avatar,한숨,pilot,npc,dialog_1213
field_tutorial,pilot,"그래, 필드에서 경험치를 많이 쌓고 어떤 능력치를 키울지도 고민해 보라고.",,,npc,,,,dialog_1214
field_tutorial,pilot,겸사겸사 이 친절하고 멋진 조종사 어빈의 쾌속 비행 서비스도 자주 이용하고 말이야.,,,npc,,,,dialog_1215
field_tutorial,pilot,먼 곳으로의 이동이 귀찮을 때 약간의 돈만 주면 편하게 모셔다드리도록 하지.,,,npc,,,,dialog_1216
field_tutorial,player,오호... 신규 고객을 모으는 거였군요.,,,avatar,흐음,pilot,npc,dialog_1217
field_tutorial,player,아무튼 감사합니다! 필드에서의 모험이라... 구미가 당기네요!,,,avatar,반짝,pilot,npc,dialog_1218
field_tutorial,player,그래서 필드는 어떻게 가나요?,,,avatar,,pilot,npc,dialog_1219
